CN	053400	武邑县	河北省	10	衡水市	1311	武邑县	1790869	37.8	115.89	4
CN	053500	景县	河北省	10	衡水市	1311	景县	1805569	37.65448	116.18777	4
CN	053600	安平县	河北省	10	衡水市	1311	安平县	1817996	38.21667	115.53333	4
CN	053700	阜城县	河北省	10	衡水市	1311	阜城县	1811070	37.9098	116.32473	4
CN	053900	饶阳县	河北省	10	衡水市	1311	饶阳县	1797236	38.23333	115.73333	4
CN	054000	桥东区	河北省	10	石家庄市	1301	桥东区	6586387	40.78876	114.88706	4
CN	054000	桥西区	河北省	10	邢台市	1305	桥西区	6586386	40.66667	114.85278	4
CN	054000	邢台县	河北省	10	邢台市	1305	邢台县	1788924	37.05	114.5	4
CN	054000	邢台市	河北省	10	邢台市	1305	邢台县	1788924	37.05	114.5	4
CN	054100	沙河市	河北省	10	邢台市	1305	沙河市	1796400	36.8599	114.50777	4
CN	054200	内丘县	河北省	10	邢台市	1305	内丘县	1799481	37.294	114.51	4
CN	054300	临城县	河北省	10	邢台市	1305	临城县	1803580	37.43	114.49	4
CN	054400	南和县	河北省	10	邢台市	1305	南和县	1800015	36.96667	114.68333	4
CN	054500	平乡县	河北省	10	邢台市	1305	平乡县	1798650	37.062	115.02	4
CN	054600	广宗县	河北省	10	邢台市	1305	广宗县	1783565	37.06	115.15	4
CN	054700	威县	河北省	10	邢台市	1305			37.06	114.49	4
CN	054800	清河县	河北省	10	邢台市	1305	清河县	1797892	37.072	115.66	4
CN	054900	临西县	河北省	10	邢台市	1305	临西县	1803320	36.86667	115.53333	4
CN	055150	任县	河北省	10	邢台市	1305	任县	1797173	37.122	114.67	4
CN	055250	巨鹿县	河北省	10	邢台市	1305	巨鹿县	1804956	37.2	115.02	4
CN	055350	隆尧县	河北省	10	邢台市	1305	隆尧县	1802265	37.35	114.77	4
CN	055450	柏乡县	河北省	10	邢台市	1305	柏乡县	1817286	37.4	114.6	4
CN	055550	宁晋县	河北省	10	邢台市	1305	宁晋县	1799372	37.611	114.912	4
